state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes,county_state,fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,county_state
Arkansas,AR,Arkansas,5001,Democrat,Hillary_Clinton,724,0.833,Arkansas_AR,5001,Arkansas,AR,18594,19018,-2.2,19019,6.8,23,17.5,51.6,72.6,24.5,0.4,1,0,1.5,3,70.2,81.6,2.2,2.8,84.1,12.4,1389,15.5,9441,67.5,9.3,75500,7883,2.36,23045,39633,15.8,527,8181,-0.9,1285,1791,0,0,0,0,0,29.4,1702196,134593,286337,14825,15452,18,988.77,19.2,Arkansas_AR
Arkansas,AR,Ashley,5003,Democrat,Hillary_Clinton,1375,0.474,Ashley_AR,5003,Ashley,AR,20948,21853,-4.1,21853,6.5,23.6,18.4,51.8,71.9,25.6,0.8,0.3,0.1,1.4,5.2,67.7,87.4,2.1,4.7,84.2,12.2,1370,18.5,10106,75.6,6.9,62500,8656,2.47,19761,35683,18.9,414,6845,-0.9,1078,1486,0,0,0,0,0,19.4,0,107302,170779,7673,15276,0,925.35,23.6,Ashley_AR
Arkansas,AR,Baxter,5005,Democrat,Hillary_Clinton,1391,0.624,Baxter_AR,5005,Baxter,AR,40857,41513,-1.6,41513,4.4,17.8,30,51.8,96.8,0.4,0.7,0.6,0,1.5,2,95.2,84.9,1.9,2.5,87.6,16.5,5725,17.1,22633,76.5,9.4,120000,18155,2.24,21334,35343,15.5,1039,12604,-0.8,3042,4635,0,0,0.6,0,0,22.8,550061,0,486791,11633,60260,8,554.28,74.9,Baxter_AR
Arkansas,AR,Benton,5007,Democrat,Hillary_Clinton,5650,0.541,Benton_AR,5007,Benton,AR,242321,221344,9.5,221339,7.2,27,13,50.5,90,1.9,1.9,3.4,0.4,2.3,16.2,74.9,82.4,10.9,15.5,85.8,28.7,16452,20.1,97542,68.6,15.5,147500,82150,2.74,26715,54515,12.2,5454,98642,0.5,15567,18799,0.9,1.3,2.3,0,5.2,23.7,0,0,2390591,11332,295747,2218,847.36,261.2,Benton_AR
Arkansas,AR,Chicot,5017,Democrat,Hillary_Clinton,1370,0.811,Chicot_AR,5017,Chicot,AR,11180,11800,-5.3,11800,6.7,23.2,19.2,50.8,43.5,54.6,0.5,0.5,0,0.9,5.6,39.2,90.1,3.3,5,74.2,12.6,905,21.4,5403,66.3,9.7,54700,4510,2.41,16538,26201,33,225,2207,-5.5,551,916,12.2,0,0,0,0,25.1,0,120552,67030,5446,6074,6,644.3,18.3,Chicot_AR
Arkansas,AR,Cleburne,5023,Democrat,Hillary_Clinton,758,0.687,Cleburne_AR,5023,Cleburne,AR,25634,25969,-1.3,25970,4.8,19.8,25.4,50.7,97,0.5,0.7,0.3,0,1.4,2.6,94.8,83,2,2.9,84.5,16.8,3158,24.9,15849,76.9,5,117900,10286,2.47,23044,40246,15.8,577,5882,-6.2,2143,3180,0,0,0,0,0,27.1,205550,54394,282382,11169,29180,26,553.69,46.9,Cleburne_AR
Arkansas,AR,Conway,5029,Democrat,Hillary_Clinton,1755,0.621,Conway_AR,5029,Conway,AR,21083,21271,-0.9,21273,5.9,23.1,18.3,50.9,85,11.4,0.8,0.6,0,2.1,4,81.5,87.1,1.9,4.5,84.5,14.7,1534,22.2,9720,74,8.4,86100,8154,2.57,20040,35225,24,409,4894,-2.5,1337,1876,0,0,0,0,0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5,Conway_AR
Arkansas,AR,Craighead,5031,Democrat,Hillary_Clinton,3543,0.64,Craighead_AR,5031,Craighead,AR,102518,96443,6.3,96443,6.9,24.9,13,51.3,82.2,14.5,0.6,1.1,0.1,1.6,4.7,78,76.9,3.7,5.2,84.9,24.4,6727,17.5,43311,58.3,21.1,120700,37834,2.51,23138,41393,20.6,2476,38113,0.6,7113,8387,0,0,1.2,0,1.3,0,1830332,605938,1440936,15768,146652,671,707.21,136.4,Craighead_AR
Arkansas,AR,Crawford,5033,Democrat,Hillary_Clinton,1586,0.625,Crawford_AR,5033,Crawford,AR,61697,61948,-0.4,61948,6,25.1,15.3,50.7,91.5,1.6,2.5,1.6,0.1,2.8,6.7,85.6,85.1,4.1,6.6,82.2,14.3,5321,22,26458,74.3,10.4,102800,23368,2.62,19477,39479,20.2,1061,20016,-0.8,3573,4489,0,1.7,1.1,0,1.8,21.5,847991,0,452539,7666,53249,43,593.09,104.4,Crawford_AR
Arkansas,AR,Crittenden,5035,Democrat,Hillary_Clinton,3379,0.764,Crittenden_AR,5035,Crittenden,AR,49548,50902,-2.7,50902,7.7,27.9,12.1,52.6,45.9,51.8,0.4,0.7,0,1.2,2.3,44.1,82.3,1.7,2.9,79.1,13.9,3541,20.2,21624,56.3,21.5,99500,18309,2.72,19665,37751,26.3,824,13445,1.2,3542,3399,22.6,0.9,3.4,0,0,25.2,701251,795836,750517,14399,65142,95,609.76,83.5,Crittenden_AR
Arkansas,AR,Cross,5037,Democrat,Hillary_Clinton,780,0.742,Cross_AR,5037,Cross,AR,17227,17866,-3.6,17870,6.9,24,17.6,51.4,74.9,22.9,0.3,0.5,0,1.3,1.9,73.3,88.6,0.7,1.2,79,11.4,1189,23.8,7888,65.4,10.4,78400,6818,2.57,18701,38085,17.4,359,4100,1.8,1381,1589,0,0,0,0,0,26.3,0,174748,185706,9970,12504,18,616.38,29,Cross_AR
Arkansas,AR,Desha,5041,Democrat,Hillary_Clinton,1342,0.686,Desha_AR,5041,Desha,AR,12264,13008,-5.7,13008,6.8,25.6,17.1,53.2,50.1,47.9,0.4,0.4,0.1,1,4.8,46.6,89.1,1.8,4.1,76.9,12.7,754,21.5,6306,55.9,17.3,55100,5305,2.39,19822,28680,30.1,312,3412,1,732,840,0,0,0,0,0,27.4,400820,230922,119201,8691,9790,7,768.15,16.9,Desha_AR
Arkansas,AR,Drew,5043,Democrat,Hillary_Clinton,1250,0.678,Drew_AR,5043,Drew,AR,18622,18509,0.6,18509,6.3,22.4,16.1,51.2,69.6,28,0.4,0.9,0,1.1,2.9,67,85.9,1.9,3.4,81.3,19.1,983,20.8,8481,61.2,13.4,83300,7496,2.37,17057,31171,28.5,405,4478,-0.9,1006,1460,6.4,0,0,0,0,0,156135,87552,198993,10645,19657,4,828.36,22.3,Drew_AR
Arkansas,AR,Faulkner,5045,Democrat,Hillary_Clinton,4077,0.586,Faulkner_AR,5045,Faulkner,AR,120768,113237,6.7,113237,6.6,23.9,11.2,51.1,84.6,11.3,0.7,1.2,0.1,2,4.1,81.1,81.8,2.9,4.8,89.4,27.2,8027,24.2,48849,65.2,19.6,137800,42413,2.62,24401,50314,14.6,2439,35228,-1.6,7738,9464,4.5,0,0.7,0,3.6,24.4,1587628,266098,1227650,11730,137881,341,647.88,174.8,Faulkner_AR
Arkansas,AR,Garland,5051,Democrat,Hillary_Clinton,4057,0.687,Garland_AR,5051,Garland,AR,97322,96024,1.4,96024,5.7,20.9,21.7,51.7,87.7,8.5,0.7,0.8,0.1,2.3,5.3,82.9,83.5,3.6,5.6,86.8,20.9,10575,21.7,50542,68.6,17.2,130500,39881,2.37,23170,39162,20.7,2696,32235,-0.3,7724,10369,2,0.9,0,0,2.3,22.8,661675,0,1443438,14958,203277,43,677.78,141.7,Garland_AR
Arkansas,AR,Grant,5053,Democrat,Hillary_Clinton,690,0.663,Grant_AR,5053,Grant,AR,18144,17853,1.6,17853,5.7,23.5,16.1,50.3,94.8,2.8,0.5,0.4,0,1.4,2.6,92.7,90.3,1.9,3.1,84.9,17.6,1594,29.9,7837,77.8,4.7,100800,6855,2.59,23239,49004,9.9,274,2876,2.8,1155,1696,0,0,0,0,0,25.4,489875,48526,107622,6148,10188,9,631.81,28.3,Grant_AR
Arkansas,AR,Hempstead,5057,Democrat,Hillary_Clinton,786,0.795,Hempstead_AR,5057,Hempstead,AR,22327,22609,-1.2,22609,7.3,26.4,16.3,51.6,66.8,29.9,0.7,0.5,0.1,1.9,12.6,55.3,87.6,5.7,10.3,81.7,14.1,1556,19.7,10423,68,9.5,73100,8296,2.67,17376,32056,27.4,386,6036,-9.3,1060,1578,0,0,0,0,0,25.9,0,32782,204433,8807,21236,3,727.52,31.1,Hempstead_AR
Arkansas,AR,Hot Spring,5059,Democrat,Hillary_Clinton,1562,0.637,Hot Spring_AR,5059,Hot Spring,AR,33368,32923,1.4,32923,5.3,21.6,17.2,48.1,85.6,11.6,0.6,0.4,0.1,1.8,3.3,82.7,87.8,0.9,1.7,83.4,12.3,3202,27.7,14283,72.5,4.8,81300,12231,2.58,19286,41193,14.2,472,5876,-3.7,1793,2636,0,0,0,0,0,23.8,858460,77002,207424,6511,16843,0,615.2,53.5,Hot Spring_AR
Arkansas,AR,Howard,5061,Democrat,Hillary_Clinton,535,0.765,Howard_AR,5061,Howard,AR,13500,13789,-2.1,13789,6.9,26.1,16.9,51.3,75.8,20.9,1,0.7,0.1,1.4,11,65.7,88.8,6.2,12.4,76,12,875,18.7,6236,63.3,7.9,74500,5208,2.6,18707,35879,23.2,300,5881,-1,740,955,0,0,0,0,0,0,1081066,45101,160839,11402,9151,3,588.55,23.4,Howard_AR
Arkansas,AR,Independence,5063,Democrat,Hillary_Clinton,1059,0.645,Independence_AR,5063,Independence,AR,36959,36647,0.9,36647,6.4,24,17,51.3,94.5,2.3,0.7,0.8,0.2,1.5,5.9,89.3,83.4,3.6,4.3,82.5,14.4,2826,19.7,16260,70.6,6.8,88900,14544,2.46,20289,35026,23.7,779,13970,-8.9,2431,3110,0,0,0,0,0.8,26.3,920041,174997,384242,11132,34685,48,763.95,48,Independence_AR
Arkansas,AR,Izard,5065,Democrat,Hillary_Clinton,516,0.649,Izard_AR,5065,Izard,AR,13486,13696,-1.5,13696,4.5,18.2,25,47.6,95.4,1.8,1.1,0.3,0,1.4,1.9,93.8,86.6,2.3,2.5,79.8,11.7,1605,23.4,7214,78,4.5,73900,5682,2.26,18040,30661,18.7,206,1988,3.2,847,0,0,0,0,0,0,0,0,0,104699,8035,3275,3,580.58,23.6,Izard_AR
Arkansas,AR,Little River,5081,Democrat,Hillary_Clinton,721,0.531,Little River_AR,5081,Little River,AR,12532,13168,-4.8,13171,5.3,22.2,19.5,50.9,75.7,19.7,1.9,0.4,0,2.2,3.1,73.3,84.9,1.4,3,83.4,10.6,1218,23.4,6446,78,8,80900,5315,2.41,19880,39673,14,162,2713,0,598,863,0,0,0,0,0,21.4,0,13527,88228,6846,6101,1,532.25,24.7,Little River_AR
Arkansas,AR,Lonoke,5085,Democrat,Hillary_Clinton,1664,0.654,Lonoke_AR,5085,Lonoke,AR,71557,68354,4.7,68356,6.7,26.4,12.6,50.5,90.4,6.2,0.7,0.9,0.1,1.8,4,86.8,85.3,2.1,2.5,86.7,18.2,7426,25.6,28618,73.2,9.3,120600,25052,2.74,23218,52582,13.2,1002,10181,2.7,4220,5253,4.1,0,0.7,0,2.2,21.5,0,161592,497238,7821,46387,263,770.73,88.7,Lonoke_AR
Arkansas,AR,Miller,5091,Democrat,Hillary_Clinton,1300,0.761,Miller_AR,5091,Miller,AR,43428,43462,-0.1,43462,7,24.1,15.2,50.8,71.7,25.1,0.8,0.6,0.1,1.8,3.1,69.3,80.8,0.9,3.2,85.1,13.9,3406,20.2,19415,67.2,19.2,92900,16950,2.49,20636,41319,19.5,704,10926,-3.1,2423,3160,11.3,0,1.1,0,0,18.9,712872,0,407683,9503,43650,37,625.58,69.5,Miller_AR
Arkansas,AR,Mississippi,5093,Democrat,Hillary_Clinton,2017,0.819,Mississippi_AR,5093,Mississippi,AR,44235,46480,-4.8,46480,7,26.7,13.4,51.3,62.8,34.9,0.5,0.5,0,1.3,4,59.4,82.1,1.8,4.2,77.8,13,3002,18.2,20506,58.8,17.3,75300,17058,2.64,18905,36428,24.9,836,17787,17,2083,2231,13.4,0,0,0,0,28.9,5010206,0,421872,9051,45822,30,900.57,51.6,Mississippi_AR
Arkansas,AR,Nevada,5099,Democrat,Hillary_Clinton,647,0.592,Nevada_AR,5099,Nevada,AR,8723,8997,-3,8997,6.4,22.7,19.4,50.6,67.1,30.5,0.5,0.4,0.1,1.6,3.3,64.1,87,1,2.7,82.1,12.8,762,25.1,4542,73.1,5.9,64600,3622,2.41,18695,33694,26.5,123,1948,3.1,471,622,0,0,0,0,0,0,0,0,136792,14660,3228,0,617.84,14.6,Nevada_AR
Arkansas,AR,Phillips,5107,Democrat,Hillary_Clinton,2696,0.754,Phillips_AR,5107,Phillips,AR,19930,21757,-8.4,21757,8,27.2,16.3,53,36.5,61.6,0.4,0.4,0,1.2,1.7,35.6,82.1,0.6,1.9,72.8,12,1271,18.3,10163,54.5,17.2,59500,8339,2.52,16830,26737,33.5,414,4195,1.2,1419,1791,26.7,0,0,0,0,33.4,0,0,229411,10468,13481,34,695.66,31.3,Phillips_AR
Arkansas,AR,Poinsett,5111,Democrat,Hillary_Clinton,717,0.724,Poinsett_AR,5111,Poinsett,AR,24246,24583,-1.4,24583,6.4,23.7,17.1,51.4,89.8,8,0.3,0.3,0,1.6,2.7,87.5,81.7,1.3,2.3,73.3,8.6,1835,23.5,10937,62.5,12.7,71300,9369,2.56,16919,32089,28.1,365,3546,-1.9,1424,1682,0,0,0,0,0,20.3,172016,0,193122,7762,11615,9,758.39,32.4,Poinsett_AR
Arkansas,AR,Pope,5115,Democrat,Hillary_Clinton,1680,0.576,Pope_AR,5115,Pope,AR,63201,61754,2.3,61754,6.2,22.8,14.4,50.1,92.4,3.2,1,1.2,0.1,2.1,8.4,84.8,83.4,3.5,6.9,81.9,20.7,4459,19.5,25915,69.8,14.2,110200,22603,2.63,19918,40453,19.3,1536,23438,0.5,3684,5192,0,0,0,0,1.8,21.3,1436684,234454,919267,15530,79437,53,812.55,76,Pope_AR
Arkansas,AR,Prairie,5117,Democrat,Hillary_Clinton,558,0.517,Prairie_AR,5117,Prairie,AR,8304,8715,-4.7,8715,5,20.2,22,50.6,86.7,11.7,0.4,0.1,0,1,1.2,85.7,90.2,0.3,0.8,78.6,9.3,824,24.4,4493,72.9,7.6,72400,3737,2.26,18137,34855,21.2,157,905,0.3,496,572,0,0,0,0,0,9.3,0,28389,39496,4481,4266,11,647.96,13.4,Prairie_AR
Arkansas,AR,Pulaski,5119,Democrat,Hillary_Clinton,34862,0.764,Pulaski_AR,5119,Pulaski,AR,392702,382796,2.6,382748,7,23.7,13.5,52,59.2,36,0.5,2.2,0.1,2,6,54,83.3,5.2,7.9,89.2,31.2,31984,19.8,181406,60.4,26.3,140500,153720,2.47,27414,46013,17.2,12010,204171,0.7,26975,35392,14.1,1.2,2,0,2.1,26.7,5969537,13418974,6163074,16435,809950,1142,759.76,503.8,Pulaski_AR
Arkansas,AR,Saline,5125,Democrat,Hillary_Clinton,4358,0.674,Saline_AR,5125,Saline,AR,115719,107118,8,107118,6,23.8,17.1,51,90.3,6.6,0.6,1.1,0.1,1.4,4.2,86.6,88.4,2.2,4.3,89.2,23.4,10509,25.6,46701,77.7,8,138600,41287,2.62,25962,55348,8.6,1837,19290,1.5,7532,9517,1.7,0,1.5,0,0,23.9,366948,265183,1157723,12137,81237,326,723.6,148,Saline_AR
Arkansas,AR,Searcy,5129,Democrat,Hillary_Clinton,221,0.564,Searcy_AR,5129,Searcy,AR,7929,8195,-3.2,8195,5,20.3,23.6,49.6,95.5,0.3,1.4,0.2,0,2.5,2.1,93.7,91.8,0.8,1.5,74.1,12,745,29.4,4895,77.5,5.1,85100,3296,2.43,16731,30779,26.1,116,1083,3.3,754,728,0,0,0,0,0,19.8,0,0,59109,7339,2859,0,666.1,12.3,Searcy_AR
Arkansas,AR,Sebastian,5131,Democrat,Hillary_Clinton,3694,0.611,Sebastian_AR,5131,Sebastian,AR,126776,125744,0.8,125744,6.8,24.5,14.5,51,82.9,6.8,2.3,4.5,0.3,3.4,13.4,71.1,84.7,9.5,14.5,82.2,19.2,10175,17.7,56034,62.8,22.6,114500,49294,2.53,23222,40471,21.2,3482,61045,-2.4,8225,10763,2.5,1.5,3.4,0,2.2,0,5676530,1313822,1825534,14995,207768,414,531.91,236.4,Sebastian_AR
Arkansas,AR,Sharp,5135,Democrat,Hillary_Clinton,608,0.642,Sharp_AR,5135,Sharp,AR,16906,17267,-2.1,17264,5.2,20.4,25.7,50.6,95.9,0.8,1,0.4,0,1.9,2.1,94,87.6,1.4,3.4,83,11,2092,27.9,9821,80,5.1,73800,7023,2.42,16714,30861,23.9,309,2394,-1.8,1276,0,0,0,0,0,0,0,0,0,155959,8792,12969,8,604.44,28.6,Sharp_AR
Arkansas,AR,Washington,5143,Democrat,Hillary_Clinton,9110,0.513,Washington_AR,5143,Washington,AR,220792,203060,8.7,203065,7.4,25.3,10.7,49.9,87.3,3.5,1.5,2.6,2.5,2.6,16.2,72.2,75.2,11.6,18,82.6,28.7,12056,20.6,89775,55.9,31.3,148800,79214,2.53,23264,41248,20.7,4934,79392,0.5,14580,17653,0,1.5,1.2,0,4.4,22.4,3497554,1328121,2723279,13987,355688,1131,941.97,215.6,Washington_AR
Arkansas,AR,White,5145,Democrat,Hillary_Clinton,2024,0.69,White_AR,5145,White,AR,78592,77076,2,77076,6.5,23.8,15.1,51.1,92.2,4.6,0.7,0.7,0.1,1.9,4.2,88.4,82.8,2.5,4.3,82.6,18.1,6022,22.8,33198,68.4,14.2,100100,29632,2.5,21793,42487,17.5,1519,22276,-4.6,5198,7525,1,0.6,0,0,0.7,17.2,1168164,0,803511,10907,79764,116,1035.08,74.5,White_AR
Arkansas,AR,Woodruff,5147,Democrat,Hillary_Clinton,862,0.662,Woodruff_AR,5147,Woodruff,AR,6910,7264,-4.9,7260,5.7,21.9,21.2,52,70.7,26.9,0.3,0.2,0.1,1.7,1.5,69.5,89.8,0.7,0.5,73.6,10.1,581,19.3,3882,62.9,13.5,58400,3070,2.29,19087,28259,24.3,138,1307,1,393,391,0,0,0,0,0,24.6,0,90943,64736,8451,1311,0,586.79,12.4,Woodruff_AR
Arkansas,AR,Yell,5149,Democrat,Hillary_Clinton,723,0.582,Yell_AR,5149,Yell,AR,21951,22185,-1.1,22185,6.5,25.1,17.1,50.2,93.9,2.1,1,1.6,0.1,1.4,18.9,76.1,84.7,12.7,19.1,71.3,9.4,1426,20.4,9732,66.4,10.2,91200,7917,2.74,16992,35535,22.7,307,4940,1,1159,1297,0,0,0,0,0,24.3,449599,5811,109292,5001,9171,1,929.98,23.9,Yell_AR
Colorado,CO,Adams,8001,Democrat,Bernie_Sanders,3279,0.61,Adams_CO,8001,Adams,CO,480718,441687,8.8,441603,7.6,27.7,9.6,49.6,87,3.7,2.1,4.1,0.2,2.9,38.8,51.9,82.4,14.9,28.4,81.4,20.9,27662,28.4,166243,65.6,23.9,186600,152803,2.93,24195,56270,14.2,8559,137849,3,28546,32777,1.6,0,3.8,0,14,29.8,6161531,11193392,4848908,11556,578044,1115,1167.65,378.2,Adams_CO
Colorado,CO,Alamosa,8003,Democrat,Bernie_Sanders,167,0.63,Alamosa_CO,8003,Alamosa,CO,16177,15445,4.7,15445,7.7,23.9,12.6,49.6,87.8,1.9,5.5,1.6,0.3,3,45.5,49.5,78.6,6.7,22.6,84.7,24.2,1121,15,6684,61.5,17.5,137300,5891,2.51,19487,34520,26.5,475,5383,-2.7,1096,1341,0,0,0,0,19.4,25.4,0,85315,262997,17193,30297,52,722.64,21.4,Alamosa_CO
Colorado,CO,Arapahoe,8005,Democrat,Bernie_Sanders,6086,0.53,Arapahoe_CO,8005,Arapahoe,CO,618821,572158,8.2,572003,6.5,24.5,11.9,50.7,78.3,10.9,1.1,5.6,0.2,3.7,18.8,62.1,80.6,14.9,22.1,91.4,38.8,42954,26.9,243745,62.7,34.4,230700,225552,2.58,32595,60651,12.1,17284,259423,5.3,50623,61951,4.1,0.8,5.2,0.1,6.2,28.4,2042979,5774128,9931962,18277,1008531,1897,798.1,716.7,Arapahoe_CO
Colorado,CO,Archuleta,8007,Democrat,Bernie_Sanders,156,0.642,Archuleta_CO,8007,Archuleta,CO,12244,12084,1.3,12084,4.9,18.3,22.9,49.9,92.7,0.5,3.3,1.1,0.1,2.4,18.6,76.9,87.7,3.3,10.7,91.7,32.9,1162,19.6,8943,73.7,12.6,279700,4881,2.45,29793,48933,9.7,490,2965,8.1,1892,2521,0,0,0,0,0,17.4,0,8772,142696,11435,33162,75,1350.18,8.9,Archuleta_CO
Colorado,CO,Baca,8009,Democrat,Hillary_Clinton,15,0.319,Baca_CO,8009,Baca,CO,3645,3788,-3.8,3788,6.6,21.3,25.7,50.1,94.4,1.1,2,0.4,0,2.1,10.5,85.5,88.9,2.8,5.2,87.3,17.2,330,12.6,2232,74.4,4.1,73500,1651,2.2,22318,38829,15.2,90,525,-5.4,363,0,0,0,0,0,0,0,0,52654,32910,8570,0,0,2554.97,1.5,Baca_CO
Colorado,CO,Bent,8011,Democrat,Hillary_Clinton,26,0.481,Bent_CO,8011,Bent,CO,5630,6499,-13.4,6499,3.7,16.2,16.9,35.6,86.5,7.2,3.2,1.3,0.1,1.7,31.8,58,85.6,5.9,17.8,79.4,8.8,614,17.7,2217,63.5,5.1,75500,1873,2.17,15081,37340,19.1,57,551,-1.8,219,331,0,0,0,0,0,0,0,0,16419,2838,2990,0,1512.86,4.3,Bent_CO
Colorado,CO,Boulder,8013,Democrat,Bernie_Sanders,11142,0.636,Boulder_CO,8013,Boulder,CO,313333,294571,6.4,294567,5,20.3,12.2,49.8,90.8,1.1,0.8,4.5,0.1,2.6,13.8,78.3,76.2,10.9,16.5,93.9,58.3,15432,22.7,130938,63.1,28.9,350900,120521,2.42,38011,67956,14.2,11696,139136,0.9,35710,42506,0.5,0.5,2.4,0,3.5,30.2,3855872,2782109,4039254,13660,668939,1371,726.29,405.6,Boulder_CO
Colorado,CO,Broomfield,8014,Democrat,Bernie_Sanders,1010,0.632,Broomfield_CO,8014,Broomfield,CO,62138,55860,11.2,55889,6,24.7,12.2,50.4,88.8,1.4,0.8,6.3,0.1,2.5,12,78,81.1,8.6,13.8,94.9,47.5,3824,26.2,25900,68.3,25,275900,22016,2.59,37442,77998,7.1,1810,33426,7.1,5010,6284,1.3,0,3.9,0,2,0,2255472,0,1139808,21240,163445,820,33.03,1691.9,Broomfield_CO
Colorado,CO,Chaffee,8015,Democrat,Bernie_Sanders,404,0.652,Chaffee_CO,8015,Chaffee,CO,18363,17809,3.1,17809,4,15.8,23,47.2,94.4,1.7,1.5,0.8,0.1,1.5,10.2,85.4,86.7,3.5,6.3,91.1,33.9,2264,14.9,10319,76.2,8.3,262300,7832,2.15,27182,46504,8,860,5367,-3.6,2113,3369,0,0,0,0,4,27.8,0,23550,252573,14982,49240,105,1013.4,17.6,Chaffee_CO
Colorado,CO,Clear Creek,8019,Democrat,Bernie_Sanders,199,0.553,Clear Creek_CO,8019,Clear Creek,CO,9187,9088,1.1,9088,3.8,15.4,17.9,48,95.3,0.9,1.2,0.8,0.1,1.6,5.5,90.7,88.6,4,4.3,96.6,39.8,903,32.6,5690,81.3,10.5,268500,4024,2.21,41716,67259,10.2,327,2574,5.4,978,1193,0,0,0,0,0,0,0,6955,73119,8185,25036,11,395.23,23,Clear Creek_CO
Colorado,CO,Conejos,8021,Democrat,Hillary_Clinton,73,0.584,Conejos_CO,8021,Conejos,CO,8265,8256,0.1,8256,6.5,27.1,17.4,50.2,92.5,0.7,3.7,0.6,0.2,2.3,54.1,43.5,90.1,3.1,34.5,82.6,19.1,502,24.3,4293,77.3,5.7,109700,3099,2.64,17316,34526,19.4,106,697,2.2,623,893,0,0,0,0,0,0,0,3595,33081,4132,4499,13,1287.39,6.4,Conejos_CO
Colorado,CO,Costilla,8023,Democrat,Hillary_Clinton,64,0.566,Costilla_CO,8023,Costilla,CO,3568,3524,1.2,3524,3.9,18.2,25.8,47.6,88.3,1.9,5.6,1.4,0.4,2.4,64.3,32,91.9,10.3,50.1,76.5,19.5,445,20.1,2686,79.6,2.4,93800,1361,2.61,20742,29145,22.2,42,255,19.7,241,370,0,0,0,0,0,0,0,0,5702,1726,0,30,1226.95,2.9,Costilla_CO
Colorado,CO,Crowley,8025,Democrat,Bernie_Sanders,16,0.5,Crowley_CO,8025,Crowley,CO,5360,5823,-8,5823,4.3,14.3,13,30.2,84,9.3,3.4,1.4,0.1,1.8,30.3,56.4,86.2,5.7,14.7,75.2,12.3,453,24.1,1547,79.6,5.7,78800,1173,3.4,17187,31477,29.1,33,478,-18.3,163,0,0,0,0,0,0,0,0,0,15707,2427,0,7,787.42,7.4,Crowley_CO
Colorado,CO,Denver,8031,Democrat,Bernie_Sanders,14624,0.544,Denver_CO,8031,Denver,CO,663862,600025,10.6,600158,6.8,20.9,10.9,50,80.7,10.2,2,3.8,0.2,3.1,30.8,53.4,77.3,15.8,26.9,85.4,42.9,34001,24.6,298864,50.2,45.7,249100,266069,2.27,33251,50313,19.1,22834,399744,2.2,59296,67500,4.3,1.1,3.7,0,8.7,30.2,5189894,14920938,6835351,11810,2279048,5958,153,3922.6,Denver_CO
Colorado,CO,Dolores,8033,Democrat,Bernie_Sanders,22,0.629,Dolores_CO,8033,Dolores,CO,1978,2064,-4.2,2064,4.9,20.4,22,48,93.2,0.3,3.6,0.3,0.1,2.6,5.1,88.6,84.4,1.1,2.1,88.8,18.4,169,23,1450,80.8,1.8,121800,780,2.19,22880,37750,14.9,53,0,0,149,349,0,0,0,0,0,0,0,19209,15039,7961,1659,1,1067.05,1.9,Dolores_CO
Colorado,CO,Eagle,8037,Democrat,Bernie_Sanders,623,0.637,Eagle_CO,8037,Eagle,CO,52921,52197,1.4,52197,6.1,23.2,8.1,47,95.1,1,1.4,1.2,0.1,1.2,30,67.1,87.8,19.2,29.6,88.7,47,1763,20,31528,66,38.9,453300,17966,2.9,39497,74456,10.9,3217,29062,-3.3,6887,9437,0,1,0,0,3.6,26.3,0,0,928788,18367,469696,256,1684.53,31,Eagle_CO
Colorado,CO,Fremont,8043,Democrat,Bernie_Sanders,268,0.571,Fremont_CO,8043,Fremont,CO,46502,46824,-0.7,46824,4,16.5,20.3,42.3,91.5,4,1.9,0.8,0.1,1.7,13,79.4,82.9,4,11,84.1,15.6,5491,23.3,19223,70.7,10.9,159500,16938,2.1,18954,39943,17.6,821,7420,-2.9,2692,4110,0,0,0,0,0,26.2,168772,0,352422,7444,40834,55,1533.07,30.5,Fremont_CO
Colorado,CO,Gilpin,8047,Democrat,Bernie_Sanders,173,0.698,Gilpin_CO,8047,Gilpin,CO,5851,5441,7.5,5441,3.8,18.7,13.2,47.3,93.1,1.8,1.2,1.5,0.3,2.2,6.4,87.4,86.5,2.6,4.3,94.4,29.1,722,32,3581,75.5,10.6,281700,2504,2.16,38022,63885,10.8,111,4970,4.9,493,723,0,0,0,0,0,0,0,0,3225,636,291507,13,149.9,36.3,Gilpin_CO
Colorado,CO,Gunnison,8051,Democrat,Bernie_Sanders,481,0.763,Gunnison_CO,8051,Gunnison,CO,15725,15324,2.6,15324,4.8,17.9,11.2,45.9,94.5,0.5,2.5,0.7,0,1.8,9.3,87.5,73.3,4.3,9.2,93.3,54.5,1031,13.4,11574,59.1,28.3,329500,6293,2.27,27654,52332,17.7,1053,6056,-1.6,2243,3300,0,0,0,0,0,21.3,0,0,211576,14116,89685,58,3239.1,4.7,Gunnison_CO
